"","PREFERRED.NAME","SMILES","Tanimoto_coefficient"
"5917","Quizalofop","CC(C(=O)O)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl",0.220588235294118
"6280","Quizalofop-P","C[C@H](C(=O)O)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl",0.220588235294118
"3984","Sulcotrione","CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl",0.220430107526882
"5740","Sulcotrione","CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl",0.220430107526882
"7502","2,7-dimethoxy-4,5-diphenyl-9H-carbazole","COC1=CC(=C2C(=C1)NC3=CC(=CC(=C32)C4=CC=CC=C4)OC)C5=CC=CC=C5",0.220338983050847
"707","Silvex, dimethylamine salt","CNC.CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O",0.220238095238095
"894","Lipo-chitooligosaccharide","[H]C(O[C@@H]1O[C@H](CO)[C@@]([H])(O[C@@H]2O[C@H](CO)[C@@H](O[C@]3([H])O[C@H](CO)[C@@H](O[C@]4([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(=O)CCCCCCCCC\C=C/CCCCCC)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)([C@H](O)CO)[C@H](O)[C@@H](NC(C)=O)C=O",0.220183486238532
"2030","2-Methylanthraquinone","CC1=CC2=C(C=C1)C(=O)C1=CC=CC=C1C2=O",0.220125786163522
"7666","4-[2-Hydroxy-3,3-dimethyl-1-(1,2,4-triazol-1-yl)butyl]benzoic acid","CC(C)(C)C(C(C1=CC=C(C=C1)C(=O)O)N2C=NC=N2)O",0.220095693779904
"77","2-(2,4,5-Trichlorophenoxy)propanoic acid - 2,2'-iminodiethanol (1:1)","OCCNCCO.CC(OC1=CC(Cl)=C(Cl)C=C1Cl)C(O)=O",0.219653179190751
"1532","2,4,5-T tridecylamine salt","CCCCCCCCCCCCC[NH3+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1",0.219653179190751
"2288","Silvex, triethanolamine salt","OCCN(CCO)CCO.CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O",0.219653179190751
"2348","(2,4,5-Trichlorophenoxy)acetic acid with- 1-dodecanamine (1:1)","CCCCCCCCCCCCN.OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1",0.219653179190751
"3063","Bis[2-(2,4-dichlorophenoxy)ethyl] phosphonate","ClC1=CC=C(OCCOP(=O)OCCOC2=CC=C(Cl)C=C2Cl)C(Cl)=C1",0.219653179190751
"3193","Indole-3-acetic acid","OC(=O)CC1=CNC2=C1C=CC=C2",0.219653179190751
"3300","1-Tetradecanamine, (2,4,5-trichlorophenoxy)acetate","OC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl.CCCCCCCCCCCCCCN",0.219653179190751
"3344","Indole-3-acetic acid","C1=CC=C2C(=C1)C(=CN2)CC(=O)O",0.219653179190751
"4588","Indole-3-acetic acid","C1=CC=C2C(=C1)C(=CN2)CC(=O)O",0.219653179190751
"1814","Triadimefon","CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1",0.219626168224299
"3796","Triadimefon","CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl",0.219626168224299
"5401","Triadimefon","CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl",0.219626168224299
"7401","4-[1-[[(2R)-3-methyl-2-(propan-2-yloxycarbonylamino)butanoyl]amino]ethyl]benzoic acid","CC(C)[C@H](C(=O)NC(C)C1=CC=C(C=C1)C(=O)O)NC(=O)OC(C)C",0.219387755102041
"667","Benzeneacetic acid, 2,6-dichloro-","OC(=O)CC1=C(Cl)C=CC=C1Cl",0.219354838709677
"3302","Haloxyfop","CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O",0.219047619047619
"3839","Haloxyfop","CC(C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl",0.219047619047619
"4092","Haloxyfop-P","C[C@H](C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl",0.219047619047619
"5464","Haloxyfop","CC(C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl",0.219047619047619
"5996","Haloxyfop-P","C[C@H](C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl",0.219047619047619
"7526","5-(2,4-Dichlorophenyl)-5-(1,2,4-triazol-1-ylmethyl)oxolan-3-one","C1C(=O)COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl",0.21900826446281
"1493","Silvex, ethanolamine salt","NCCO.CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O",0.218934911242604
"564","Acifluorfen","OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O",0.218905472636816
"3824","Acifluorfen","C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O",0.218905472636816
"5443","Acifluorfen","C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O",0.218905472636816
"1515","Transfluthrin","CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=C(F)C(F)=CC(F)=C1F",0.21875
"6047","Transfluthrin","CC1([C@@H]([C@H]1C(=O)OCC2=C(C(=CC(=C2F)F)F)F)C=C(Cl)Cl)C",0.21875
"6067","Bis(4-bromophenyl)glycolic acid","C1=CC(=CC=C1C(C2=CC=C(C=C2)Br)(C(=O)O)O)Br",0.21875
"6650","2-(7-fluoro-3-oxo-4H-1,4-benzoxazin-6-yl)-4,5,6,7-tetrahydroisoindole-1,3-dione","C1CCC2=C(C1)C(=O)N(C2=O)C3=C(C=C4C(=C3)NC(=O)CO4)F",0.218623481781377
"3178","Isoprocarb","CNC(=O)OC1=C(C=CC=C1)C(C)C",0.218181818181818
"3637","Isoprocarb","CC(C)C1=CC=CC=C1OC(=O)NC",0.218181818181818
"5128","Isoprocarb","CC(C)C1=CC=CC=C1OC(=O)NC",0.218181818181818
"7436","3-(4-Chlorophenoxy)-2-hydroxy-3-(1,2,4-triazol-1-yl)propanoic acid","C1=CC(=CC=C1OC(C(C(=O)O)O)N2C=NC=N2)Cl",0.218181818181818
"481","Laurylamine salicylate","OC(=O)C1=C(O)C=CC=C1.CCCCCCCCCCCCN",0.217948717948718
"2183","Tolfenpyrad","CCC1=NN(C)C(C(=O)NCC2=CC=C(OC3=CC=C(C)C=C3)C=C2)=C1Cl",0.217948717948718
"4317","Tolfenpyrad","CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)OC3=CC=C(C=C3)C)C",0.217948717948718
"6430","Tolfenpyrad","CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)OC3=CC=C(C=C3)C)C",0.217948717948718
"6782","2-[(7-Fluoro-3-oxo-4-prop-2-ynyl-1,4-benzoxazin-6-yl)carbamoyl]cyclohexene-1-carboxylic acid","C#CCN1C(=O)COC2=C1C=C(C(=C2)F)NC(=O)C3=C(CCCC3)C(=O)O",0.217898832684825
"1348","Periplanone B","CC(C)[C@@H]1CC(=O)[C@@]2(CO2)[C@@H]2O[C@@H]2CC(=C)\C=C\1",0.217877094972067
"2017","Chlorfluren","OC(=O)C1C2=CC=CC=C2C2=CC=C(Cl)C=C12",0.217877094972067
"1991","2-({[6-(Trifluoromethyl)-2-pyridinyl]oxy}methyl)benzoic acid","OC(=O)C1=CC=CC=C1COC1=CC=CC(=N1)C(F)(F)F",0.217821782178218
"2775","Acifluorfen sodium","[Na+].[O-]C(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O",0.217821782178218
"5442","Acifluorfen-sodium","C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)[O-].[Na+]",0.217821782178218
"7331","Picoxystrobin metabolite M8","C1=CC=C(C(=C1)COC2=CC=CC(=N2)C(F)(F)F)C(=O)O",0.217821782178218
"461","Silvex, triethylamine salt","CCN(CC)CC.CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O",0.217647058823529
"1433","Aquathol K","[K+].[K+].[O-]C(=O)[C@H]1[C@@H]2O[C@@H](C=C2)[C@H]1C([O-])=O",0.217647058823529
"2051","Aquathol disodium","[Na+].[Na+].[O-]C(=O)[C@H]1[C@@H]2O[C@@H](C=C2)[C@H]1C([O-])=O",0.217647058823529
"2289","Silvex, isopropanolamine salt","CC(O)CN.CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O",0.217647058823529
"3825","Fenothiocarb","CN(C)C(=O)SCCCCOC1=CC=CC=C1",0.217647058823529
"5444","Fenothiocarb","CN(C)C(=O)SCCCCOC1=CC=CC=C1",0.217647058823529
"6921","Hydrothol 191","C1=C[C@@H]2[C@@H]([C@@H]([C@@H]1O2)C(=O)[O-])C(=O)[O-].[Na+].[Na+]",0.217647058823529
"7511","2-Cyano-4,9-dioxobenzo[f][1]benzothiole-3-carboxamide","C1=CC=C2C(=C1)C(=O)C3=C(C2=O)SC(=C3C(=O)N)C#N",0.217573221757322
"3708","Chlorfenprop","C1=CC(=CC=C1CC(C(=O)O)Cl)Cl",0.217391304347826
"5272","Chlorfenprop","C1=CC(=CC=C1CC(C(=O)O)Cl)Cl",0.217391304347826
"6789","2-Chloro-4,5-dihydroxybenzoic acid","C1=C(C(=CC(=C1O)O)Cl)C(=O)O",0.217391304347826
"4653","Droperidol","C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F",0.217213114754098
"2523","1-(4-Amino-6-{[(1R,2S)-2,6-dimethyl-2,3-dihydro-1H-inden-1-yl]amino}-1,3,5-triazin-2-yl)ethanol","CC(O)C1=NC(N)=NC(N[C@@H]2[C@@H](C)CC3=C2C=C(C)C=C3)=N1",0.216981132075472
"192","Triethanolamine 2-cyclohexyl-4,6-dinitrophenolate","OCCN(CCO)CCO.OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C1CCCCC1",0.216931216931217
"115","2,3,5-Trimethylphenyl methylcarbamate","CNC(=O)OC1=C(C)C(C)=CC(C)=C1",0.216867469879518
"5255","2,3,5-Trimethylphenyl methylcarbamate","CC1=CC(=C(C(=C1)OC(=O)NC)C)C",0.216867469879518
"6969","2,5-Dichloro-3,6-dihydroxybenzoic acid","C1=C(C(=C(C(=C1Cl)O)C(=O)O)Cl)O",0.216867469879518
"7147","3,4,6-Trichloro-5-cyano-2-hydroxybenzamide","C(#N)C1=C(C(=C(C(=C1Cl)Cl)O)C(=O)N)Cl",0.216666666666667
"2590","2,4-Dichlorophenylacetic acid","OC(=O)CC1=C(Cl)C=C(Cl)C=C1",0.21656050955414
"2473","Fenfluthrin","CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=C(F)C(F)=C(F)C(F)=C1F",0.216494845360825
"421","Fenpyroximate","CN1N=C(C)C(\C=N\OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)=C1OC1=CC=CC=C1",0.216326530612245
"4026","Fenpyroximate (Z,E)","CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C",0.216326530612245
"4247","Fenpyroximate, (Z)-","CC1=NN(C(=C1/C=N\\OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C",0.216326530612245
"4298","Fenpyroximate","CC1=NN(C(=C1/C=N/OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C",0.216326530612245
"5818","Fenpyroximate (Z,E)","CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C",0.216326530612245
"6296","Fenpyroximate, (Z)-","CC1=NN(C(=C1/C=N\\OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C",0.216326530612245
"6392","Fenpyroximate","CC1=NN(C(=C1/C=N/OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C",0.216326530612245
"2986","Mefentrifluconazole","CC(O)(CN1C=NC=N1)C1=C(C=C(OC2=CC=C(Cl)C=C2)C=C1)C(F)(F)F",0.216216216216216
"4498","Mefentrifluconazole","CC(CN1C=NC=N1)(C2=C(C=C(C=C2)OC3=CC=C(C=C3)Cl)C(F)(F)F)O",0.216216216216216
"7049","Mefentrifluconazole","CC(CN1C=NC=N1)(C2=C(C=C(C=C2)OC3=CC=C(C=C3)Cl)C(F)(F)F)O",0.216216216216216
"1204","Difenoconazole","CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1",0.216101694915254
"3908","Difenoconazole","CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl",0.216101694915254
"5647","Difenoconazole","CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl",0.216101694915254
"6772","(2R,4R)-Difenoconazole","C[C@@H]1CO[C@](O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl",0.216101694915254
"2440","Ammonium 2,3,6-trichlorophenylacetate","N.OC(=O)CC1=C(Cl)C(Cl)=CC=C1Cl",0.216049382716049
"7575","N-[(2S,3S,4S,6S)-6-[(2S,3S,4S,6R)-6-[(1'R,2R,3S,4'S,6S,8'R,10'E,12'S,13'S,14'E,16'E,20'R,21'R,24'S)-2-[(2S)-butan-2-yl]-21',24'-dihydroxy-3,11',13',22'-tetramethyl-2'-oxospiro[2,3-dihydropyran-6,6'-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-12'-yl]oxy-4-methoxy-2-methyloxan-3-yl]oxy-4-methoxy-2-methyloxan-3-yl]-N-methylnitrous amide","CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)N(C)N=O)OC)OC)\\C)C",0.216
"168","Fluroxypyr-meptyl","CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl",0.215859030837004
"5483","Fluroxypyr-meptyl","CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F",0.215859030837004
"3072","4-[(2-Methoxybenzoyl)sulfamoyl]benzoic acid","COC1=C(C=CC=C1)C(=O)NS(=O)(=O)C1=CC=C(C=C1)C(O)=O",0.215686274509804
"5268","(3-Phenoxyphenyl)methanol","C1=CC=C(C=C1)OC2=CC=CC(=C2)CO",0.215686274509804
"7399","3-(3,4-Diethoxyphenyl)-5-methyl-1,3-oxazolidine-2,4-dione","CCOC1=C(C=C(C=C1)N2C(=O)C(OC2=O)C)OCC",0.215686274509804
"7632","2-[4-[[(4-Chloro-5-ethyl-2-methylpyrazole-3-carbonyl)amino]methyl]phenyl]-2-methylpropanoic acid","CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C(=O)O)C",0.21551724137931
"1658","2-(2-Nitro-4-trifluoromethylbenzoyl)-1,3-cyclohexanedione","[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O",0.215384615384615
"3998","Pyridafol","C1=CC=C(C=C1)C2=NNC(=CC2=O)Cl",0.215384615384615
"5757","Pyridafol","C1=CC=C(C=C1)C2=NNC(=CC2=O)Cl",0.215384615384615
"3303","Propanoic acid, 2-[4-[(3,5-dichloro-2-pyridinyl)oxy]phenoxy]-, (trimethylsilyl)methyl ester","CC(OC1=CC=C(OC2=C(Cl)C=C(Cl)C=N2)C=C1)C(=O)OC[Si](C)(C)C",0.215311004784689
"6765","3-(4-Chlorophenyl)-3-[[3-methyl-2-(propan-2-yloxycarbonylamino)butanoyl]amino]propanoic acid","CC(C)C(C(=O)NC(CC(=O)O)C1=CC=C(C=C1)Cl)NC(=O)OC(C)C",0.215311004784689
"1996","Malonoben","CC(C)(C)C1=CC(C=C(C#N)C#N)=CC(=C1O)C(C)(C)C",0.214723926380368
"2088","2,4-D, isopropylamine salt","CC(C)N.OC(=O)COC1=C(Cl)C=C(Cl)C=C1",0.214723926380368
"5180","(2,4-Dichlorophenoxy)acetic acid isopropylamine salt","CC(C)[NH3+].C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-]",0.214723926380368
"2525","Metofluthrin","COCC1=C(F)C(F)=C(COC(=O)C2C(C=CC)C2(C)C)C(F)=C1F",0.214659685863874
"6048","Metofluthrin","CC=CC1C(C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F",0.214659685863874
"6203","Metofluthrin [ISO]","C/C=C/C1C(C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F",0.214659685863874
"6520","Metofluthrin, trans-(E)-","C/C=C/[C@@H]1[C@H](C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F",0.214659685863874
"6574","Metofluthrin, trans-(Z)-","C/C=C\\[C@@H]1[C@H](C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F",0.214659685863874
"4352","Oxpoconazole","CC1(COC(N1C(=O)N2C=CN=C2)(C)CCCC3=CC=C(C=C3)Cl)C",0.214592274678112
"6513","Oxpoconazole","CC1(COC(N1C(=O)N2C=CN=C2)(C)CCCC3=CC=C(C=C3)Cl)C",0.214592274678112
"7589","3-[6-(1,3-Dioxo-4,5,6,7-tetrahydroisoindol-2-yl)-7-fluoro-3-oxo-1,4-benzoxazin-4-yl]propanoic acid","C1CCC2=C(C1)C(=O)N(C2=O)C3=C(C=C4C(=C3)N(C(=O)CO4)CCC(=O)O)F",0.21455938697318
"211","Dinex","OC1=C(C=C(C=C1C1CCCCC1)[N+]([O-])=O)[N+]([O-])=O",0.214285714285714
"2990","Momfluorothrin","COCC1=C(F)C(F)=C(COC(=O)C2C(C=C(C)C#N)C2(C)C)C(F)=C1F",0.214285714285714
"6907","[2,3,5,6-tetrafluoro-4-(methoxymethyl)phenyl]methyl (1R,3R)-3-[(E)-2-cyanoprop-1-enyl]-2,2-dimethylcyclopropane-1-carboxylate","C/C(=C\\[C@@H]1[C@H](C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F)/C#N",0.214285714285714
"6912","Momfluorothrin","C/C(=C/C1C(C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F)/C#N",0.214285714285714
"7019","[2,3,5,6-Tetrafluoro-4-(methoxymethyl)phenyl]methyl 3-(2-cyanoprop-1-enyl)-2,2-dimethylcyclopropane-1-carboxylate","CC(=CC1C(C1(C)C)C(=O)OCC2=C(C(=C(C(=C2F)F)COC)F)F)C#N",0.214285714285714
"7224","2-chloro-5-[(E)-[2-hydroxy-3,3-dimethyl-2-(1,2,4-triazol-1-ylmethyl)cyclopentylidene]methyl]phenol","CC1(CC/C(=C\\C2=CC(=C(C=C2)Cl)O)/C1(CN3C=NC=N3)O)C",0.214285714285714
"7627","2-chloro-5-[(Z)-[2-hydroxy-3,3-dimethyl-2-(1,2,4-triazol-1-ylmethyl)cyclopentylidene]methyl]phenol","CC1(CC/C(=C/C2=CC(=C(C=C2)Cl)O)/C1(CN3C=NC=N3)O)C",0.214285714285714
"2780","Bismuth subgallate","O[Bi]1OC2=C(O1)C(O)=CC(=C2)C(O)=O",0.213872832369942
"2979","Isopropyl-o-cresol","CC(C)C1=CC=C(C)C(O)=C1",0.213793103448276
"5577","2-Hydroxyacetophenone","C1=CC=C(C=C1)C(=O)CO",0.213793103448276
"3060","2-Chloro-.beta.-oxo-.alpha.-(4-phenyl-2(3H)-thiazolylidene)benzenepropanenitrile","ClC1=CC=CC=C1C(=O)C(\C#N)=C1\NC(=CS1)C1=CC=CC=C1",0.213675213675214
"1950","(2,4-Dichlorophenoxy)acetic acid with 1-propanamine (1:1)","CCCN.OC(=O)COC1=CC=C(Cl)C=C1Cl",0.213414634146341
"2453","2,3,6-Trichlorophenylacetic acid dimethylamine salt","CNC.OC(=O)CC1=C(Cl)C=CC(Cl)=C1Cl",0.213414634146341
"6661","4,9-Dioxobenzo[f][1]benzothiole-2,3-dicarbonitrile","C1=CC=C2C(=C1)C(=O)C3=C(C2=O)SC(=C3C#N)C#N",0.21304347826087
"2231","Menadione","CC1=CC(=O)C2=C(C=CC=C2)C1=O",0.21301775147929
"1056","Isopropyl 2-(((8-(methylolamino)-2-naphthyl)sulfonyl)oxy)benzoate-hydrochloride","Cl.CC(C)OC(=O)C1=C(OS(=O)(=O)C2=CC3=C(NCO)C=CC=C3C=C2)C=CC=C1",0.212962962962963
"318","Paclobutrazol","CC(C)(C)[C@@H](O)[C@@H](CC1=CC=C(Cl)C=C1)N1C=NC=N1",0.212871287128713
"3886","Bonzi","CC(C)(C)[C@@H]([C@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"4044","(2R,3R)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pentan-3-ol","CC(C)(C)[C@H]([C@@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"4108","Paclobutrazol","CC(C)(C)C(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"4464","(2S)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)-3-pentanol","CC(C)(C)C([C@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"5598","Bonzi","CC(C)(C)[C@@H]([C@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"5875","(2R,3R)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pentan-3-ol","CC(C)(C)[C@H]([C@@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"6037","Paclobutrazol","CC(C)(C)C(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"6371","CID 6540498","CC(C)(C)[C@H](C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"6953","(2S)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)-3-pentanol","CC(C)(C)C([C@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O",0.212871287128713
"7616","N'-[2-(2,2-difluoroethoxy)-6-(trifluoromethyl)phenyl]sulfonylmethanimidamide","C1=CC(=C(C(=C1)OCC(F)F)S(=O)(=O)N=CN)C(F)(F)F",0.212871287128713
"7522","2-Methyl-2-[4-(2-methyl-3-piperidin-1-ylpropyl)phenyl]propan-1-ol","CC(CC1=CC=C(C=C1)C(C)(C)CO)CN2CCCCC2",0.2125
"1159","2-[(4-Chloro-o-tolyl)oxy]-N-methoxyacetamide","CONC(=O)COC1=C(C)C=C(Cl)C=C1",0.212290502793296
"2162","Trifloxystrobin","CO\N=C(\C(=O)OC)C1=CC=CC=C1CO\N=C(/C)C1=CC(=CC=C1)C(F)(F)F",0.212264150943396
"4071","Methyl 2-[(alpha-methyl-3-trifluoromethylbenzylidene)aminooxymethyl]-alpha-methoxyiminophenylacetate","CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"4239","Methyl (2e)-(Methoxyimino)(2-{[({(1z)-1-[3-(Trifluoromethyl)phenyl]ethylidene}amino)oxy]methyl}phenyl)ethanoate","C/C(=N/OCC1=CC=CC=C1/C(=N\\OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"4299","Trifloxystrobin","C/C(=N\\OCC1=CC=CC=C1/C(=N/OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"4377","Benzeneacetic acid, alpha-(methoxyimino)-2-[[[(E)-[1-[3-(trifluoromethyl)phenyl]ethylidene]amino]oxy]methyl]-, methyl ester, (alphaE)-","C/C(=N\\OCC1=CC=CC=C1/C(=N\\OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"4468","Trifloxystrobine","C/C(=N/OCC1=CC=CC=C1/C(=N/OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"5955","Methyl 2-[(alpha-methyl-3-trifluoromethylbenzylidene)aminooxymethyl]-alpha-methoxyiminophenylacetate","CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"6285","Methyl (2e)-(Methoxyimino)(2-{[({(1z)-1-[3-(Trifluoromethyl)phenyl]ethylidene}amino)oxy]methyl}phenyl)ethanoate","C/C(=N/OCC1=CC=CC=C1/C(=N\\OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"6394","Trifloxystrobin","C/C(=N\\OCC1=CC=CC=C1/C(=N/OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"6543","Benzeneacetic acid, alpha-(methoxyimino)-2-[[[(E)-[1-[3-(trifluoromethyl)phenyl]ethylidene]amino]oxy]methyl]-, methyl ester, (alphaE)-","C/C(=N\\OCC1=CC=CC=C1/C(=N\\OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"6964","Trifloxystrobine","C/C(=N/OCC1=CC=CC=C1/C(=N/OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"7649","methyl (2E)-2-methoxyimino-2-[2-[[1-[3-(trifluoromethyl)phenyl]ethylideneamino]oxymethyl]phenyl]acetate","CC(=NOCC1=CC=CC=C1/C(=N\\OC)/C(=O)OC)C2=CC(=CC=C2)C(F)(F)F",0.212264150943396
"7374","5-(2,4-Dichlorophenyl)-5-(1,2,4-triazol-1-ylmethyl)oxolan-2-one","C1CC(OC1=O)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl",0.212244897959184
"1774","Benzobicyclon","CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(=O)C1=C(SC2=CC=CC=C2)C2CCC(C2)C1=O",0.212121212121212
"2992","(2,4-Dichlorophenoxy)acetic acid with 1-aminopropan-2-ol (1:1)","CC(O)CN.OC(=O)COC1=C(Cl)C=C(Cl)C=C1",0.212121212121212
"4345","Benzobicyclon","CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2=C(C3CCC(C3)C2=O)SC4=CC=CC=C4)Cl",0.212121212121212
"6500","Benzobicyclon","CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2=C(C3CCC(C3)C2=O)SC4=CC=CC=C4)Cl",0.212121212121212
"7335","3-Hydroxy-quizalofop","CC(C(=O)O)OC1=CC=C(C=C1)OC2=NC3=C(C=C(C=C3)Cl)NC2=O",0.212121212121212
"2919","Clodinafop","C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(O)=O",0.211822660098522
