"","PREFERRED.NAME","SMILES","Tanimoto_coefficient"
"3984","Karetazan","CCN1C(=CC(=O)C(=C1C2=CC=C(C=C2)Cl)C(=O)O)C",0.176229508196721
"5573","2-[(Phenylacetyl)(2,6-dimethylphenyl)amino]propionic acid","CC1=C(C(=CC=C1)C)N(C(C)C(=O)O)C(=O)CC2=CC=CC=C2",0.176211453744493
"1096","Potassium sulfonated glyceryl triricinoleate","[NaH].[H]C(CCCCCC)(C\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CC([H])(CCCCCC)OS(O)(=O)=O)OC(=O)CCCCCCC\C=C/CC([H])(CCCCCC)OS(O)(=O)=O)OS(O)(=O)=O",0.175965665236052
"3077","Multilure","CCCC(C)C(O)CC.CC[C@@]12OC[C@@H](O1)[C@H](C)C[C@@H]2C.[H][C@]12[C@@H](CC[C@@H](C)[C@]11CC=C(C)[C@]21[H])C(C)C",0.175925925925926
"2440","Ammonium 2,3,6-trichlorophenylacetate","N.OC(=O)CC1=C(Cl)C(Cl)=CC=C1Cl",0.175879396984925
"1859","Sodium 4-(2-methylbutan-2-yl)phenolate","[Na+].CCC(C)(C)C1=CC=C([O-])C=C1",0.175824175824176
"2474","Potassium 4-(2-methylbutan-2-yl)phenolate","[K+].CCC(C)(C)C1=CC=C([O-])C=C1",0.175824175824176
"6262","4,9-dioxo-1H-benzo[f]indole-2,3-dicarbonitrile","C1=CC=C2C(=C1)C(=O)C3=C(C2=O)NC(=C3C#N)C#N",0.175824175824176
"5281","Pharmakon1600-01500541","C[C@H]1[C@@](C([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O",0.17578125
"5434","2-[(1S,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2S,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine;sulfuric acid","C[C@H]1[C@@]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O",0.17578125
"5537","Streptomycin sulphate","C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O",0.17578125
"5577","Strycin","CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O",0.17578125
"5703","2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2S,3S,4S,5R)-3-[(2R,3R,4R,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine;sulfuric acid","C[C@@H]1[C@]([C@@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O",0.17578125
"5718","2-[(1S,2S,3R,4S,5S,6R)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine;sulfuric acid","C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O",0.17578125
"6000","2-[3-(Diaminomethylideneamino)-4-[3-[4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine;sulfuric acid","C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O",0.17578125
"6027","2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2S,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine;sulfuric acid","C[C@H]1[C@@]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O",0.17578125
"2574","(2,4,5-Trichlorophenoxy)acetic acid compound N,N-diethylethanamine (1:1)","CCN(CC)CC.OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1",0.175609756097561
"1042","3-Pyridinecarboxylic acid, 2-(4-chlorophenyl)-1-ethyl-1,4-dihydro-6-methyl-4-oxo-, potassium salt","[K+].CCN1C(C)=CC(=O)C(C([O-])=O)=C1C1=CC=C(Cl)C=C1",0.175510204081633
"4480","methyl 2-hydroxy-6,6-dimethyl-4-oxo-3-(N-prop-2-enoxy-C-propylcarbonimidoyl)cyclohex-2-ene-1-carboxylate","CCCC(=NOCC=C)C1=C(C(C(CC1=O)(C)C)C(=O)OC)O",0.175510204081633
"4488","Alloxydim","CCC/C(=N\\OCC=C)/C1=C(C(C(CC1=O)(C)C)C(=O)OC)O",0.175510204081633
"4491","5,5-Dimethyl-3-oxo-2-[1-[(2-propene-1-yloxy)imino]butyl]-4-methoxycarbonyl-1-cyclohexene-1-ol","CCC/C(=N/OCC=C)/C1=C(C(C(CC1=O)(C)C)C(=O)OC)O",0.175510204081633
"5657","Karetazan-potassium","CCN1C(=CC(=O)C(=C1C2=CC=C(C=C2)Cl)C(=O)[O-])C.[K+]",0.175510204081633
"6058","5-(4-chlorophenyl)-4-methyl-2-oxo-N-(3-oxocyclohexyl)-1,3-thiazolidine-3-carboxamide","CC1C(SC(=O)N1C(=O)NC2CCCC(=O)C2)C3=CC=C(C=C3)Cl",0.175373134328358
"1006","2-(2,4,5-Trichlorophenoxy)ethyl hydrogen sulfate","OS(=O)(=O)OCCOC1=C(Cl)C=C(Cl)C(Cl)=C1",0.175355450236967
"4297","Orysastrobin","C/C(=N\\OC)/C(=N\\OC)/C(=N/OCC1=CC=CC=C1/C(=N\\OC)/C(=O)NC)/C",0.175298804780877
"4365","(2Z)-2-[2-[[(Z)-[(3Z,4Z)-3,4-bis(methoxyimino)pentan-2-ylidene]amino]oxymethyl]phenyl]-2-methoxyimino-N-methylacetamide","C/C(=N/OC)/C(=N/OC)/C(=N\\OCC1=CC=CC=C1/C(=N/OC)/C(=O)NC)/C",0.175298804780877
"4431","CID 60006000","C/C(=N/OC)/C(=N\\OC)/C(=N/OCC1=CC=CC=C1/C(=N\\OC)/C(=O)NC)/C",0.175298804780877
"4443","2-[2-[[3,4-bis(methoxyimino)pentan-2-ylideneamino]oxymethyl]phenyl]-2-methoxyimino-N-methylacetamide","CC(=NOC)C(=NOC)C(=NOCC1=CC=CC=C1C(=NOC)C(=O)NC)C",0.175298804780877
"1255","(5S,6R,7aR,9aS)-10-[(2S,3R,4R,5R)-3,4-Dihydroxy-5,6-dimethylheptan-2-yl]-5,6-dihydroxy-7a,9a-dimethylhexadecahydro-3H-benzo[c]indeno[5,4-e]oxepin-3-one","CC(C)[C@@H](C)[C@@H](O)[C@H](O)[C@@H](C)C1CCC2C3COC(=O)C4C[C@H](O)[C@H](O)C[C@]4(C)C3CC[C@]12C",0.175257731958763
"2590","2,4-Dichlorophenylacetic acid","OC(=O)CC1=C(Cl)C=C(Cl)C=C1",0.175257731958763
"3383","24-Epibrassinolide","CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O",0.175257731958763
"3972","Brassinolide","C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2COC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O",0.175257731958763
"4028","24-epi-Brassinolide","C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2COC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@H](C)C(C)C)O)O",0.175257731958763
"4247","(2R,4R,5S,7S,11S,15R,16S)-15-[(2S,3R,4R,5R)-3,4-dihydroxy-5,6-dimethylheptan-2-yl]-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one","C[C@@H]([C@H]1CCC2[C@@]1(CCC3[C@H]2COC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@H](C)C(C)C)O)O",0.175257731958763
"4341","(1S,2R,4R,5S,7S,11S,15R,16S)-15-[(2S,3R,4R,5R)-3,4-dihydroxy-5,6-dimethylheptan-2-yl]-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one","C[C@@H]([C@H]1CCC2[C@@]1(CC[C@H]3[C@H]2COC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@H](C)C(C)C)O)O",0.175257731958763
"4463","(2R,4R,5S,7S,12S,16S)-15-[(2S,3R,4R,5R)-3,4-dihydroxy-5,6-dimethylheptan-2-yl]-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one","C[C@@H](C1CC[C@@H]2[C@@]1(CCC3C2COC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@H](C)C(C)C)O)O",0.175257731958763
"6133","ClC1=CC=C(CCC(CN2N=CN=C2)O)C=C1","C1=CC(=CC=C1CCC(CN2C=NC=N2)O)Cl",0.175213675213675
"953","Metabolite of prothioconazole (M01)","CSC1=NC=NN1CC(O)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1",0.175182481751825
"5576","1H-1,2,4-Triazole-1-ethanol, alpha-(1-chlorocyclopropyl)-alpha-((2-chlorophenyl)methyl)-5-(methylthio)-","CSC1=NC=NN1CC(CC2=CC=CC=C2Cl)(C3(CC3)Cl)O",0.175182481751825
"290","Dithiopyr","CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F",0.175097276264591
"1257","Scilliroside","CC(=O)O[C@@H]1C[C@]2(O)[C@H](CC[C@]3(C)[C@H](CC[C@]23O)C2=COC(=O)C=C2)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C12",0.175097276264591
"3923","Dithiopyr","CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC",0.175097276264591
"4023","Scilliroside","CC(=O)O[C@@H]1C[C@@]2([C@H](CC[C@]3([C@@]2(CC[C@@H]3C4=COC(=O)C=C4)O)C)[C@@]5(C1=C[C@H](CC5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)O",0.175097276264591
"2002","Flutianil","COC1=CC=CC=C1N1CCS\C1=C(/SC1=C(F)C=CC(=C1)C(F)(F)F)C#N",0.174917491749175
"4393","Flutianil","COC1=CC=CC=C1N\\2CCS/C2=C(/C#N)\\SC3=C(C=CC(=C3)C(F)(F)F)F",0.174917491749175
"6253","7-chloro-3-(4-hydroxyphenoxy)-1H-quinoxalin-2-one","C1=CC(=CC=C1O)OC2=NC3=C(C=C(C=C3)Cl)NC2=O",0.174904942965779
"2896","Prochloraz","CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1",0.17479674796748
"3826","Prochloraz","CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2",0.17479674796748
"457","2-Methyl-1-naphthaleneacetamide","CC1=C(CC(N)=O)C2=C(C=CC=C2)C=C1",0.174603174603175
"3608","Streptomycin","C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O",0.174603174603175
"4544","D-Streptamine, O-2-deoxy-2-(methylamino)-alpha-L-glucopyranosyl-(1.fwdarw.2)-O-5-deoxy-3-C-formyl-alpha-L-lyxofuranosyl-(1.fwdarw.4)-N,N'-bis(aminoiminomethyl)-","CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O",0.174603174603175
"4552","2-[(1S,2R,3R,4S,5R,6R)-2-[(2S,3S,4S,5R)-3-[(2R,3R,4R,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)tetrahydropyran-2-yl]oxy-4-formyl-4-hydroxy-5-methyl-tetrahydrofuran-2-yl]oxy-5-guanidino-3,4,6-trihydroxy-cyclohexyl]guanidine","C[C@@H]1[C@]([C@@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC)(C=O)O",0.174603174603175
"5282","2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine","C[C@H]1[C@@](C([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O",0.174603174603175
"5704","2-[(1R,2R,3R,4R,5R,6R)-3-(diaminomethylideneamino)-4-[(2R)-3-[(2S,3S,4R,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine","CC1C(C([C@@H](O1)O[C@@H]2[C@@H]([C@@H]([C@H]([C@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O",0.174603174603175
"6020","2-[(1S,2R,3R,4S,5S,6S)-3-(diaminomethylideneamino)-4-[(2R,3S,4S,5R)-3-[(2S,3R,4S,5S,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine","C[C@@H]1[C@]([C@@H]([C@@H](O1)O[C@H]2[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)NC)(C=O)O",0.174603174603175
"829","Alloxydim sodium","[Na+].CCC\C(=N/OCC=C)[C-]1C(=O)CC(C)(C)C(C(=O)OC)C1=O",0.174528301886792
"1333","Sodium 2-(2,4,5-trichlorophenoxy)ethyl sulfate","[Na+].[O-]S(=O)(=O)OCCOC1=C(Cl)C=C(Cl)C(Cl)=C1",0.174528301886792
"5121","2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-3-formamido-N,N-dimethylbenzamide","CN(C)C(=O)C1=C(C(=CC=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC",0.174342105263158
"5744","3-[2-Chloro-5-[4-(difluoromethyl)-3-methyl-5-oxo-1,2,4-triazol-1-yl]-4-fluorophenyl]propanoic acid","CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)CCC(=O)O)Cl)F",0.174216027874564
"3179","4-Chlorophenoxyacetic acid diethanolamine salt","OCCNCCO.OC(=O)COC1=CC=C(Cl)C=C1",0.174129353233831
"4891","4-Chlorophenoxyacetic acid diethanolamine salt","C1=CC(=CC=C1OCC(=O)O)Cl.C(CO)NCCO",0.174129353233831
"6079","(1S,2S,3R,4S,5S,9S,12S)-5,12-dihydroxy-4-methyl-13-methylidenetetracyclo[10.2.1.01,9.03,8]pentadec-6-ene-2,4-dicarboxylic acid","C[C@]1([C@H](C=CC2[C@@H]1[C@@H]([C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)C(=O)O)O)C(=O)O",0.174129353233831
"11","Phenmedipham-ethyl","CCOC(=O)NC1=CC=CC(OC(=O)NC2=CC=CC(C)=C2)=C1",0.174107142857143
"5913","4-Amino-3-chloro-6-(4-chloro-2-fluoro-3-hydroxyphenyl)pyridine-2-carboxylic acid","C1=CC(=C(C(=C1C2=NC(=C(C(=C2)N)Cl)C(=O)O)F)O)Cl",0.174074074074074
"634","Lisadimate","NC1=CC=C(C=C1)C(=O)OCC(O)CO",0.173913043478261
"1919","Pyraclostrobin","CON(C(=O)OC)C1=C(COC2=NN(C=C2)C2=CC=C(Cl)C=C2)C=CC=C1",0.173913043478261
"4201","Pyraclostrobin","COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC",0.173913043478261
"4979","Triflusulfuron","CC1=C(C(=CC=C1)C(=O)O)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C",0.173758865248227
"3133","2-Chloro-5-[3-methyl-2,6-dioxo-4-(trifluoromethyl)tetrahydro-1(2H)-pyrimidinyl]benzoic acid","CN1C(CC(=O)N(C2=CC=C(Cl)C(=C2)C(O)=O)C1=O)C(F)(F)F",0.173745173745174
"1401","Halacrinate","ClC1=CC(Br)=C(OC(=O)C=C)C2=C1C=CC=N2",0.173728813559322
"4806","(3-Phenoxyphenyl)methanol","C1=CC=C(C=C1)OC2=CC=CC(=C2)CO",0.173684210526316
"6319","4-(4-methoxy-6-oxo-1H-pyrimidin-2-yl)-7-(trifluoromethyl)-4H-2,6-naphthyridine-1,3-dione","COC1=CC(=O)NC(=N1)C2C3=CN=C(C=C3C(=O)NC2=O)C(F)(F)F",0.173529411764706
"2639","Nitrofluorofen","[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1",0.17351598173516
"5173","1,3-Dimethyl-5-phenoxy-1H-pyrazole-4-carbaldehyde oxime","CC1=NN(C(=C1C=NO)OC2=CC=CC=C2)C",0.173387096774194
"1632","Foramsulfuron","COC1=CC(OC)=NC(NC(=O)NS(=O)(=O)C2=C(C=CC(NC=O)=C2)C(=O)N(C)C)=N1",0.173333333333333
"2928","5-Chloro-4-phenyl-3H-1,2-dithiol-3-one","ClC1=C(C(=O)SS1)C1=CC=CC=C1",0.173333333333333
"4295","Foramsulfuron","CN(C)C(=O)C1=C(C=C(C=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC",0.173333333333333
"6317","3,5-dichloro-N-(2-carboxy-1-ethyl-1-methyl-2-oxoethyl)-4-methylbenzamide","CCC(C)(C(=O)C(=O)O)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl",0.173333333333333
"450","2,4,5-Trichlorophenoxyacetic acid","OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1",0.173267326732673
"3351","2,4,5-Trichlorophenoxyacetic acid","C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O",0.173267326732673
"5257","(2,4,5-Trichlorophenoxy)acetate","C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)[O-]",0.173267326732673
"221","Pydiflumetofen","CON(C(C)CC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)C1=CN(C)N=C1C(F)F",0.173144876325088
"4423","3-(Difluoromethyl)-N-methoxy-1-methyl-N-(1-methyl-2-(2,4,6-trichlorophenyl)ethyl)-1H-pyrazole-4-carboxamide","CC(CC1=C(C=C(C=C1Cl)Cl)Cl)N(C(=O)C2=CN(N=C2C(F)F)C)OC",0.173144876325088
"20","(2-Hydroxyethyl)diethylammonium (2,4,5-trichlorophenoxy)acetate","CCN(CC)CCO.OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1",0.173076923076923
"4670","3,4,5,6-Tetrahydrophthalic anhydride","C1CCC2=C(C1)C(=O)OC2=O",0.173076923076923
"5729","[2,5-Dichloro-4-(1,1,2,3,3,3-hexafluoropropoxy)phenyl]urea","C1=C(C(=CC(=C1Cl)OC(C(C(F)(F)F)F)(F)F)Cl)NC(=O)N",0.172995780590717
"2707","Penflufen","CC(C)CC(C)C1=CC=CC=C1NC(=O)C1=C(F)N(C)N=C1C",0.172932330827068
"4317","Penflufen","CC1=NN(C(=C1C(=O)NC2=CC=CC=C2C(C)CC(C)C)F)C",0.172932330827068
"5403","2-[(4-methyl-5-oxo-3-propoxy-1,2,4-triazole-1-carbonyl)sulfamoyl]benzoic Acid","CCCOC1=NN(C(=O)N1C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)O",0.172881355932203
"2920","Phenylmercuric 8-hydroxyquinoline","[O-]1[Hg++]([C-]2=CC=CC=C2)[N]2=CC=CC3=CC=CC1=C23",0.172794117647059
"5225","2-(Ethylsulfinylmethyl)phenyl methylcarbamate","CCS(=O)CC1=CC=CC=C1OC(=O)NC",0.172727272727273
"6112","N-[2,3-dichloro-5-[3,4-dichloro-2-hydroxy-5-[(1-methylcyclohexanecarbonyl)amino]phenyl]-4-hydroxyphenyl]-1-methylcyclohexane-1-carboxamide","CC1(CCCCC1)C(=O)NC2=C(C(=C(C(=C2)C3=CC(=C(C(=C3O)Cl)Cl)NC(=O)C4(CCCCC4)C)O)Cl)Cl",0.172690763052209
"110","5-(Difluoromethoxy)-1-methyl-3-(trifluoromethyl)-1H-pyrazole-4-methanesulfonic acid","[H]C(F)(F)OC1=C(CS(O)(=O)=O)C(=NN1C)C(F)(F)F",0.172661870503597
"2853","2-Hydroxybenzoic acid-4-chloroaniline (1:1)","NC1=CC=C(Cl)C=C1.OC(=O)C1=C(O)C=CC=C1",0.17258883248731
"2320","Piperalin","CC1CCCCN1CCCOC(=O)C1=CC(Cl)=C(Cl)C=C1",0.172566371681416
"3603","Piperalin","CC1CCCCN1CCCOC(=O)C2=CC(=C(C=C2)Cl)Cl",0.172566371681416
"1067","1,1'-[Dithiobis(1H-1,2,4-triazole-5,1-diyl)]bis[2-(1-chlorocyclopropyl)-3-(2-chlorophenyl)-2-propanol]","OC(CN1N=CN=C1SSC1=NC=NN1CC(O)(CC1=CC=CC=C1Cl)C1(Cl)CC1)(CC1=CC=CC=C1Cl)C1(Cl)CC1",0.172535211267606
"760","2,4,5-T-sodium","[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1",0.172413793103448
"787","Flufenoxuron","FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=C(F)C=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1",0.172413793103448
"3928","Flufenoxuron","C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=C(C=C(C=C2)OC3=C(C=C(C=C3)C(F)(F)F)Cl)F)F",0.172413793103448
"6092","2-[[1-(Dimethylsulfamoyl)-1,2,4-triazol-3-yl]sulfonylamino]-4-fluorobenzoic acid","CN(C)S(=O)(=O)N1C=NC(=N1)S(=O)(=O)NC2=C(C=CC(=C2)F)C(=O)O",0.172413793103448
"5814","2-(2,2-Difluoroethoxy)-N-1H-1,2,4-triazol-3-yl-6-(trifluoromethyl)-benzenesulfonamide","C1=CC(=C(C(=C1)OCC(F)F)S(=O)(=O)NC2=NC=NN2)C(F)(F)F",0.172284644194757
"5047","Phenol, 2-((ethylsulfonyl)methyl)-, methylcarbamate","CCS(=O)(=O)CC1=CC=CC=C1OC(=O)NC",0.171945701357466
"70","Streptomycin sulfate (2:3)","OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O.CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O",0.171875
"704","Blasticidin-S","CN(CC[C@H](N)CC(O)=N[C@H]1C=C[C@@H](O[C@@H]1C(O)=O)N1C=CC(=N)N=C1O)C(N)=N",0.171779141104294
"5764","4-(2-(4-Tert-butylphenyl)-ethoxy)-2-quinazolone","CC(C)(C)C1=CC=C(C=C1)CCOC2=NC(=O)NC3=CC=CC=C32",0.17175572519084
"4874","Chlorimuron-ethyl","CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)Cl)OC",0.171717171717172
"5468","1-[3-(4-Tert-butylphenyl)-2-methylpropyl]piperidin-4-ol","CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCC(CC2)O",0.171717171717172
"6173","4-(4-hydroxy-6-oxo-1H-pyrimidin-2-yl)-7-(trifluoromethyl)-4H-2,6-naphthyridine-1,3-dione","C1=C2C(=CN=C1C(F)(F)F)C(C(=O)NC2=O)C3=NC(=CC(=O)N3)O",0.171686746987952
"2628","1-Indole-3-butanethioic acid, S-phenyl ester","O=C(CCCC1=CNC2=C1C=CC=C2)SC1=CC=CC=C1",0.171673819742489
"5593","S-Phenyl indole-3-thiolobutyrate","C1=CC=C(C=C1)SC(=O)CCCC2=CNC3=CC=CC=C32",0.171673819742489
"3944","Cinosulfuron","COCCOC1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OC)OC",0.171641791044776
"5387","2H-1,4-Benzoxazin-3(4H)-one, 6-amino-7-fluoro-4-(2-propynyl)-","C#CCN1C(=O)COC2=C1C=C(C(=C2)F)N",0.171428571428571
"2891","Pyrazophos","CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C",0.171328671328671
